"iso3","year","gov_score"
LSO,2017-01-01 00:00:00.000,4.736263736263735
LSO,2018-01-01 00:00:00.000,4.829106945975743
LSO,2019-01-01 00:00:00.000,4.761904761904762
LSO,2020-01-01 00:00:00.000,4.721311475409836
LSO,2021-01-01 00:00:00.000,4.721311475409836
LTU,2012-01-01 00:00:00.000,7.275510204081633
LTU,2013-01-01 00:00:00.000,7.3517382413087935
LTU,2014-01-01 00:00:00.000,7.50791974656811
LTU,2015-01-01 00:00:00.000,7.49730312837109
LTU,2016-01-01 00:00:00.000,7.669172932330829
LTU,2017-01-01 00:00:00.000,7.57142857142857
LTU,2018-01-01 00:00:00.000,7.60749724366042
LTU,2019-01-01 00:00:00.000,7.857142857142858
LTU,2020-01-01 00:00:00.000,7.945355191256832
LTU,2021-01-01 00:00:00.000,7.945355191256832
LUX,2012-01-01 00:00:00.000,9.755102040816325
LUX,2013-01-01 00:00:00.000,9.754601226993863
LUX,2014-01-01 00:00:00.000,9.883843717001056
LUX,2015-01-01 00:00:00.000,9.902912621359222
LUX,2016-01-01 00:00:00.000,9.838882921589692
LUX,2017-01-01 00:00:00.000,9.725274725274726
LUX,2018-01-01 00:00:00.000,9.944873208379274
LUX,2019-01-01 00:00:00.000,9.902597402597403
LUX,2020-01-01 00:00:00.000,9.792349726775958
LUX,2021-01-01 00:00:00.000,9.792349726775958
LVA,2012-01-01 00:00:00.000,7.061224489795919
LVA,2013-01-01 00:00:00.000,7.147239263803682
LVA,2014-01-01 00:00:00.000,7.296726504751848
LVA,2015-01-01 00:00:00.000,7.2599784250269686
LVA,2016-01-01 00:00:00.000,7.357679914070893
LVA,2017-01-01 00:00:00.000,7.3296703296703285
LVA,2018-01-01 00:00:00.000,7.375964718853364
LVA,2019-01-01 00:00:00.000,7.608225108225108
LVA,2020-01-01 00:00:00.000,7.726775956284154
LVA,2021-01-01 00:00:00.000,7.726775956284154
MAR,2012-01-01 00:00:00.000,4.724489795918368
MAR,2013-01-01 00:00:00.000,4.631901840490798
MAR,2014-01-01 00:00:00.000,4.804646251319958
MAR,2015-01-01 00:00:00.000,4.778856526429342
MAR,2016-01-01 00:00:00.000,4.844253490870034
MAR,2017-01-01 00:00:00.000,4.769230769230768
MAR,2018-01-01 00:00:00.000,4.928335170893053
MAR,2019-01-01 00:00:00.000,5.119047619047619
MAR,2020-01-01 00:00:00.000,5.3224043715847
MAR,2021-01-01 00:00:00.000,5.3224043715847
MCO,2012-01-01 00:00:00.000,6.775510204081633
MCO,2013-01-01 00:00:00.000,6.820040899795502
MCO,2014-01-01 00:00:00.000,6.884899683210137
MCO,2015-01-01 00:00:00.000,6.80690399137001
MCO,2016-01-01 00:00:00.000,6.756176154672396
MCO,2017-01-01 00:00:00.000,7.01098901098901
MCO,2018-01-01 00:00:00.000,6.979051819184123
MCO,2019-01-01 00:00:00.000,6.991341991341991
MCO,2020-01-01 00:00:00.000,6.612021857923498
MCO,2021-01-01 00:00:00.000,6.612021857923498
MDA,2012-01-01 00:00:00.000,4.857142857142858
MDA,2013-01-01 00:00:00.000,5.020449897750511
MDA,2014-01-01 00:00:00.000,5.142555438225976
MDA,2015-01-01 00:00:00.000,4.919093851132686
MDA,2016-01-01 00:00:00.000,4.865735767991407
MDA,2017-01-01 00:00:00.000,4.999999999999999
MDA,2018-01-01 00:00:00.000,5.049614112458656
MDA,2019-01-01 00:00:00.000,5.129870129870129
MDA,2020-01-01 00:00:00.000,5.147540983606557
MDA,2021-01-01 00:00:00.000,5.147540983606557
MDG,2012-01-01 00:00:00.000,2.979591836734694
MDG,2013-01-01 00:00:00.000,2.883435582822086
MDG,2014-01-01 00:00:00.000,3.083421330517423
MDG,2015-01-01 00:00:00.000,3.085221143473571
MDG,2016-01-01 00:00:00.000,3.125671321160044
MDG,2017-01-01 00:00:00.000,2.9999999999999996
MDG,2018-01-01 00:00:00.000,3.1422271223814775
MDG,2019-01-01 00:00:00.000,3.235930735930736
MDG,2020-01-01 00:00:00.000,3.224043715846995
MDG,2021-01-01 00:00:00.000,3.224043715846995
MDV,2012-01-01 00:00:00.000,4.204081632653061
MDV,2013-01-01 00:00:00.000,4.376278118609408
MDV,2014-01-01 00:00:00.000,5.089757127771911
MDV,2015-01-01 00:00:00.000,4.778856526429342
MDV,2016-01-01 00:00:00.000,4.747583243823846
MDV,2017-01-01 00:00:00.000,4.428571428571427
MDV,2018-01-01 00:00:00.000,4.509371554575523
MDV,2019-01-01 00:00:00.000,5.021645021645021
MDV,2020-01-01 00:00:00.000,5.2677595628415315
MDV,2021-01-01 00:00:00.000,5.2677595628415315
MEX,2012-01-01 00:00:00.000,4.530612244897959
MEX,2013-01-01 00:00:00.000,4.4580777096114526
MEX,2014-01-01 00:00:00.000,4.2661034846884895
MEX,2015-01-01 00:00:00.000,4.412081984897519
MEX,2016-01-01 00:00:00.000,4.522019334049411
MEX,2017-01-01 00:00:00.000,4.373626373626372
MEX,2018-01-01 00:00:00.000,4.575523704520398
MEX,2019-01-01 00:00:00.000,4.599567099567099
MEX,2020-01-01 00:00:00.000,4.579234972677597
MEX,2021-01-01 00:00:00.000,4.579234972677597
MHL,2012-01-01 00:00:00.000,5.6020408163265305
MHL,2013-01-01 00:00:00.000,5.807770961145194
MHL,2014-01-01 00:00:00.000,5.649419218585005
MHL,2015-01-01 00:00:00.000,5.544768069039914
MHL,2016-01-01 00:00:00.000,5.553168635875404
MHL,2017-01-01 00:00:00.000,6.087912087912088
MHL,2018-01-01 00:00:00.000,5.887541345093716
MHL,2019-01-01 00:00:00.000,6.0606060606060606
MHL,2020-01-01 00:00:00.000,5.978142076502733
MHL,2021-01-01 00:00:00.000,5.978142076502733
MKD,2012-01-01 00:00:00.000,5.244897959183674
MKD,2013-01-01 00:00:00.000,5.378323108384458
MKD,2014-01-01 00:00:00.000,5.818373812038015
MKD,2015-01-01 00:00:00.000,5.275080906148867
MKD,2016-01-01 00:00:00.000,5.198711063372719
MKD,2017-01-01 00:00:00.000,5.274725274725274
MKD,2018-01-01 00:00:00.000,5.534729878721059
MKD,2019-01-01 00:00:00.000,5.681818181818181
MKD,2020-01-01 00:00:00.000,5.825136612021858
MKD,2021-01-01 00:00:00.000,5.825136612021858
MLI,2012-01-01 00:00:00.000,2.5
MLI,2013-01-01 00:00:00.000,2.6891615541922294
MLI,2014-01-01 00:00:00.000,2.851108764519535
MLI,2015-01-01 00:00:00.000,2.7831715210355985
MLI,2016-01-01 00:00:00.000,2.878625134264233
MLI,2017-01-01 00:00:00.000,2.747252747252747
MLI,2018-01-01 00:00:00.000,2.7342888643880925
MLI,2019-01-01 00:00:00.000,2.6623376623376624
MLI,2020-01-01 00:00:00.000,2.480874316939891
MLI,2021-01-01 00:00:00.000,2.480874316939891
MLT,2012-01-01 00:00:00.000,8.061224489795919
MLT,2013-01-01 00:00:00.000,8.026584867075664
MLT,2014-01-01 00:00:00.000,8.120380147835268
MLT,2015-01-01 00:00:00.000,8.07982740021575
MLT,2016-01-01 00:00:00.000,7.980665950590764
MLT,2017-01-01 00:00:00.000,8.153846153846153
MLT,2018-01-01 00:00:00.000,8.114663726571115
MLT,2019-01-01 00:00:00.000,7.824675324675324
MLT,2020-01-01 00:00:00.000,7.857923497267761
MLT,2021-01-01 00:00:00.000,7.857923497267761
MMR,2012-01-01 00:00:00.000,1.9795918367346939
MMR,2013-01-01 00:00:00.000,1.9938650306748464
MMR,2014-01-01 00:00:00.000,2.206969376979936
MMR,2015-01-01 00:00:00.000,2.1574973031283715
MMR,2016-01-01 00:00:00.000,2.9645542427497324
MMR,2017-01-01 00:00:00.000,2.8571428571428568
MMR,2018-01-01 00:00:00.000,2.9106945975744214
MMR,2019-01-01 00:00:00.000,3.0303030303030303
MMR,2020-01-01 00:00:00.000,2.7759562841530054
MMR,2021-01-01 00:00:00.000,2.7759562841530054
MNE,2012-01-01 00:00:00.000,5.959183673469388
MNE,2013-01-01 00:00:00.000,5.858895705521472
MNE,2014-01-01 00:00:00.000,5.850052798310454
MNE,2015-01-01 00:00:00.000,5.803667745415319
MNE,2016-01-01 00:00:00.000,5.86466165413534
MNE,2017-01-01 00:00:00.000,5.692307692307692
MNE,2018-01-01 00:00:00.000,5.931642778390298
MNE,2019-01-01 00:00:00.000,5.952380952380952
MNE,2020-01-01 00:00:00.000,5.967213114754099
MNE,2021-01-01 00:00:00.000,5.967213114754099
MNG,2012-01-01 00:00:00.000,4.561224489795919
MNG,2013-01-01 00:00:00.000,4.601226993865031
MNG,2014-01-01 00:00:00.000,4.878563885955649
MNG,2015-01-01 00:00:00.000,4.735706580366775
MNG,2016-01-01 00:00:00.000,4.908700322234157
MNG,2017-01-01 00:00:00.000,4.79120879120879
MNG,2018-01-01 00:00:00.000,5.435501653803749
MNG,2019-01-01 00:00:00.000,5.4978354978354975
MNG,2020-01-01 00:00:00.000,5.814207650273225
MNG,2021-01-01 00:00:00.000,5.814207650273225
MOZ,2012-01-01 00:00:00.000,4.030612244897958
MOZ,2013-01-01 00:00:00.000,3.537832310838446
MOZ,2014-01-01 00:00:00.000,3.431890179514255
MOZ,2015-01-01 00:00:00.000,3.1283710895361385
MOZ,2016-01-01 00:00:00.000,2.631578947368422
MOZ,2017-01-01 00:00:00.000,2.67032967032967
MOZ,2018-01-01 00:00:00.000,2.8445424476295478
MOZ,2019-01-01 00:00:00.000,2.9761904761904763
MOZ,2020-01-01 00:00:00.000,2.7868852459016393
MOZ,2021-01-01 00:00:00.000,2.7868852459016393
MRT,2012-01-01 00:00:00.000,2.6734693877551026
MRT,2013-01-01 00:00:00.000,2.607361963190184
MRT,2014-01-01 00:00:00.000,2.9250263991552266
MRT,2015-01-01 00:00:00.000,2.8694714131607335
MRT,2016-01-01 00:00:00.000,3.2008592910848557
MRT,2017-01-01 00:00:00.000,3.1978021978021975
MRT,2018-01-01 00:00:00.000,3.4288864388092617
MRT,2019-01-01 00:00:00.000,3.5714285714285716
MRT,2020-01-01 00:00:00.000,3.5519125683060113
MRT,2021-01-01 00:00:00.000,3.5519125683060113
MUS,2012-01-01 00:00:00.000,6.673469387755102
MUS,2013-01-01 00:00:00.000,6.728016359918201
MUS,2014-01-01 00:00:00.000,6.75818373812038
MUS,2015-01-01 00:00:00.000,6.817691477885652
MUS,2016-01-01 00:00:00.000,6.777658431793771
MUS,2017-01-01 00:00:00.000,6.758241758241756
MUS,2018-01-01 00:00:00.000,6.890848952590959
MUS,2019-01-01 00:00:00.000,6.96969696969697
MUS,2020-01-01 00:00:00.000,7.191256830601093
MUS,2021-01-01 00:00:00.000,7.191256830601093
MWI,2012-01-01 00:00:00.000,4.040816326530612
MWI,2013-01-01 00:00:00.000,3.875255623721882
MWI,2014-01-01 00:00:00.000,3.9387539598732837
MWI,2015-01-01 00:00:00.000,3.7864077669902914
MWI,2016-01-01 00:00:00.000,3.6949516648764775
MWI,2017-01-01 00:00:00.000,3.5934065934065926
MWI,2018-01-01 00:00:00.000,3.5501653803748625
MWI,2019-01-01 00:00:00.000,3.6796536796536796
MWI,2020-01-01 00:00:00.000,3.956284153005465
MWI,2021-01-01 00:00:00.000,3.956284153005465
MYS,2012-01-01 00:00:00.000,5.959183673469388
MYS,2013-01-01 00:00:00.000,5.787321063394684
MYS,2014-01-01 00:00:00.000,6.14572333685322
MYS,2015-01-01 00:00:00.000,6.040992448759439
MYS,2016-01-01 00:00:00.000,6.058002148227714
MYS,2017-01-01 00:00:00.000,6.01098901098901
MYS,2018-01-01 00:00:00.000,6.571113561190739
MYS,2019-01-01 00:00:00.000,6.558441558441558
MYS,2020-01-01 00:00:00.000,6.601092896174864
MYS,2021-01-01 00:00:00.000,6.601092896174864
NAM,2012-01-01 00:00:00.000,5.63265306122449
NAM,2013-01-01 00:00:00.000,5.603271983640082
NAM,2014-01-01 00:00:00.000,5.4804646251319955
NAM,2015-01-01 00:00:00.000,5.6957928802588995
NAM,2016-01-01 00:00:00.000,5.9076262083780895
NAM,2017-01-01 00:00:00.000,5.835164835164834
NAM,2018-01-01 00:00:00.000,6.041896361631753
NAM,2019-01-01 00:00:00.000,6.038961038961038
NAM,2020-01-01 00:00:00.000,6.065573770491804
NAM,2021-01-01 00:00:00.000,6.065573770491804
NER,2012-01-01 00:00:00.000,3.102040816326531
NER,2013-01-01 00:00:00.000,2.9550102249488757
NER,2014-01-01 00:00:00.000,3.0095036958817314
NER,2015-01-01 00:00:00.000,2.998921251348436
NER,2016-01-01 00:00:00.000,2.878625134264233
NER,2017-01-01 00:00:00.000,2.802197802197802
NER,2018-01-01 00:00:00.000,2.8555678059536937
NER,2019-01-01 00:00:00.000,2.88961038961039
NER,2020-01-01 00:00:00.000,2.677595628415301
NER,2021-01-01 00:00:00.000,2.677595628415301
NGA,2012-01-01 00:00:00.000,2.275510204081633
NGA,2013-01-01 00:00:00.000,2.239263803680982
NGA,2014-01-01 00:00:00.000,2.2492080253431888
NGA,2015-01-01 00:00:00.000,2.55663430420712
NGA,2016-01-01 00:00:00.000,2.6530612244897966
NGA,2017-01-01 00:00:00.000,2.5714285714285716
NGA,2018-01-01 00:00:00.000,2.6681367144432198
NGA,2019-01-01 00:00:00.000,2.75974025974026
NGA,2020-01-01 00:00:00.000,2.765027322404372
NGA,2021-01-01 00:00:00.000,2.765027322404372
NIC,2012-01-01 00:00:00.000,3.5102040816326534
NIC,2013-01-01 00:00:00.000,3.6298568507157465
NIC,2014-01-01 00:00:00.000,3.685322069693769
NIC,2015-01-01 00:00:00.000,3.5275080906148863
NIC,2016-01-01 00:00:00.000,3.555316863587541
NIC,2017-01-01 00:00:00.000,3.5714285714285707
NIC,2018-01-01 00:00:00.000,2.8555678059536937
NIC,2019-01-01 00:00:00.000,2.792207792207792
NIC,2020-01-01 00:00:00.000,3.005464480874317
NIC,2021-01-01 00:00:00.000,3.005464480874317
NLD,2012-01-01 00:00:00.000,9.704081632653061
NLD,2013-01-01 00:00:00.000,9.591002044989775
NLD,2014-01-01 00:00:00.000,9.630411826821542
NLD,2015-01-01 00:00:00.000,9.47141316073355
NLD,2016-01-01 00:00:00.000,9.409237379162194
NLD,2017-01-01 00:00:00.000,9.34065934065934
NLD,2018-01-01 00:00:00.000,9.470782800441016
NLD,2019-01-01 00:00:00.000,9.448051948051948
NLD,2020-01-01 00:00:00.000,9.420765027322405
NLD,2021-01-01 00:00:00.000,9.420765027322405
NOR,2012-01-01 00:00:00.000,10.0
NOR,2013-01-01 00:00:00.000,9.999999999999998
NOR,2014-01-01 00:00:00.000,9.999999999999998
NOR,2015-01-01 00:00:00.000,10.0
NOR,2016-01-01 00:00:00.000,10.000000000000002
NOR,2017-01-01 00:00:00.000,10.0
NOR,2018-01-01 00:00:00.000,10.0
NOR,2019-01-01 00:00:00.000,10.0
NOR,2020-01-01 00:00:00.000,10.0
NOR,2021-01-01 00:00:00.000,10.0
NPL,2012-01-01 00:00:00.000,2.8877551020408165
NPL,2013-01-01 00:00:00.000,3.128834355828221
NPL,2014-01-01 00:00:00.000,3.4635691657866943
NPL,2015-01-01 00:00:00.000,3.236245954692557
NPL,2016-01-01 00:00:00.000,3.3082706766917305
NPL,2017-01-01 00:00:00.000,3.505494505494505
NPL,2018-01-01 00:00:00.000,3.9029768467475194
NPL,2019-01-01 00:00:00.000,4.025974025974026
NPL,2020-01-01 00:00:00.000,4.3497267759562845
NPL,2021-01-01 00:00:00.000,4.3497267759562845
NRU,2012-01-01 00:00:00.000,7.112244897959184
NRU,2013-01-01 00:00:00.000,6.687116564417178
NRU,2014-01-01 00:00:00.000,5.691657866948257
NRU,2015-01-01 00:00:00.000,5.3182308522114345
NRU,2016-01-01 00:00:00.000,5.531686358754029
NRU,2017-01-01 00:00:00.000,5.417582417582417
NRU,2018-01-01 00:00:00.000,5.578831312017641
NRU,2019-01-01 00:00:00.000,5.638528138528138
NRU,2020-01-01 00:00:00.000,5.672131147540984
NRU,2021-01-01 00:00:00.000,5.672131147540984
NZL,2012-01-01 00:00:00.000,9.683673469387756
NZL,2013-01-01 00:00:00.000,9.703476482617587
NZL,2014-01-01 00:00:00.000,9.83104540654699
NZL,2015-01-01 00:00:00.000,9.859762675296658
NZL,2016-01-01 00:00:00.000,9.849624060150378
NZL,2017-01-01 00:00:00.000,9.890109890109889
NZL,2018-01-01 00:00:00.000,9.966923925027565
NZL,2019-01-01 00:00:00.000,9.891774891774892
NZL,2020-01-01 00:00:00.000,9.901639344262296
NZL,2021-01-01 00:00:00.000,9.901639344262296
OMN,2012-01-01 00:00:00.000,5.704081632653061
OMN,2013-01-01 00:00:00.000,5.7566462167689165
OMN,2014-01-01 00:00:00.000,6.029567053854277
OMN,2015-01-01 00:00:00.000,5.933117583603021
OMN,2016-01-01 00:00:00.000,6.047261009667026
OMN,2017-01-01 00:00:00.000,6.01098901098901
OMN,2018-01-01 00:00:00.000,6.207276736493936
OMN,2019-01-01 00:00:00.000,6.3852813852813854
OMN,2020-01-01 00:00:00.000,6.262295081967213
OMN,2021-01-01 00:00:00.000,6.262295081967213
PAK,2012-01-01 00:00:00.000,1.9081632653061225
PAK,2013-01-01 00:00:00.000,1.973415132924335
PAK,2014-01-01 00:00:00.000,2.175290390707497
PAK,2015-01-01 00:00:00.000,2.0496224379719528
PAK,2016-01-01 00:00:00.000,2.0300751879699255
PAK,2017-01-01 00:00:00.000,2.0989010989010985
PAK,2018-01-01 00:00:00.000,2.249173098125689
PAK,2019-01-01 00:00:00.000,2.22943722943723
PAK,2020-01-01 00:00:00.000,2.568306010928962
PAK,2021-01-01 00:00:00.000,2.568306010928962
PAN,2012-01-01 00:00:00.000,5.142857142857142
PAN,2013-01-01 00:00:00.000,5.153374233128835
PAN,2014-01-01 00:00:00.000,5.4699049630411825
PAN,2015-01-01 00:00:00.000,5.566343042071198
PAN,2016-01-01 00:00:00.000,5.649838882921591
PAN,2017-01-01 00:00:00.000,5.648351648351647
PAN,2018-01-01 00:00:00.000,5.678059536934951
PAN,2019-01-01 00:00:00.000,5.746753246753246
PAN,2020-01-01 00:00:00.000,5.6830601092896185
PAN,2021-01-01 00:00:00.000,5.6830601092896185
PER,2012-01-01 00:00:00.000,4.377551020408163
PER,2013-01-01 00:00:00.000,4.345603271983641
PER,2014-01-01 00:00:00.000,4.4878563885955645
PER,2015-01-01 00:00:00.000,4.5091693635382954
PER,2016-01-01 00:00:00.000,4.833512352309346
PER,2017-01-01 00:00:00.000,4.747252747252746
PER,2018-01-01 00:00:00.000,4.8732083792723255
PER,2019-01-01 00:00:00.000,5.14069264069264
PER,2020-01-01 00:00:00.000,5.202185792349727
PER,2021-01-01 00:00:00.000,5.202185792349727
PHL,2012-01-01 00:00:00.000,3.938775510204082
PHL,2013-01-01 00:00:00.000,4.130879345603272
PHL,2014-01-01 00:00:00.000,4.435058078141499
PHL,2015-01-01 00:00:00.000,4.271844660194175
PHL,2016-01-01 00:00:00.000,4.06015037593985
PHL,2017-01-01 00:00:00.000,4.054945054945054
PHL,2018-01-01 00:00:00.000,4.156560088202868
PHL,2019-01-01 00:00:00.000,4.199134199134198
PHL,2020-01-01 00:00:00.000,4.327868852459016
PHL,2021-01-01 00:00:00.000,4.327868852459016
PLW,2012-01-01 00:00:00.000,5.714285714285714
PLW,2013-01-01 00:00:00.000,5.5725971370143155
PLW,2014-01-01 00:00:00.000,5.343189017951426
PLW,2015-01-01 00:00:00.000,5.1456310679611645
PLW,2016-01-01 00:00:00.000,5.284640171858218
PLW,2017-01-01 00:00:00.000,5.12087912087912
PLW,2018-01-01 00:00:00.000,5.115766262403529
PLW,2019-01-01 00:00:00.000,5.194805194805195
PLW,2020-01-01 00:00:00.000,4.9289617486338795
PLW,2021-01-01 00:00:00.000,4.9289617486338795
PNG,2012-01-01 00:00:00.000,3.295918367346939
PNG,2013-01-01 00:00:00.000,3.2719836400817996
PNG,2014-01-01 00:00:00.000,3.4635691657866943
PNG,2015-01-01 00:00:00.000,3.2686084142394822
PNG,2016-01-01 00:00:00.000,3.39419978517723
PNG,2017-01-01 00:00:00.000,3.2087912087912085
PNG,2018-01-01 00:00:00.000,3.318632855567806
PNG,2019-01-01 00:00:00.000,3.2792207792207795
PNG,2020-01-01 00:00:00.000,3.4535519125683063
PNG,2021-01-01 00:00:00.000,3.4535519125683063
POL,2012-01-01 00:00:00.000,7.469387755102041
POL,2013-01-01 00:00:00.000,7.361963190184049
POL,2014-01-01 00:00:00.000,7.529039070749736
POL,2015-01-01 00:00:00.000,7.454153182308523
POL,2016-01-01 00:00:00.000,7.239527389903331
POL,2017-01-01 00:00:00.000,7.109890109890109
POL,2018-01-01 00:00:00.000,7.144432194046308
POL,2019-01-01 00:00:00.000,7.218614718614718
POL,2020-01-01 00:00:00.000,7.2677595628415315
POL,2021-01-01 00:00:00.000,7.2677595628415315
PRK,2012-01-01 00:00:00.000,1.959183673469388
PRK,2013-01-01 00:00:00.000,1.6768916155419222
PRK,2014-01-01 00:00:00.000,1.1510031678986272
PRK,2015-01-01 00:00:00.000,0.960086299892125
PRK,2016-01-01 00:00:00.000,1.0848549946294308
PRK,2017-01-01 00:00:00.000,0.978021978021978
PRK,2018-01-01 00:00:00.000,1.1356119073869901
PRK,2019-01-01 00:00:00.000,1.1796536796536796
PRK,2020-01-01 00:00:00.000,1.1366120218579234
PRK,2021-01-01 00:00:00.000,1.1366120218579234
PRT,2012-01-01 00:00:00.000,7.561224489795918
PRT,2013-01-01 00:00:00.000,7.535787321063395
PRT,2014-01-01 00:00:00.000,7.729672650475185
PRT,2015-01-01 00:00:00.000,7.820927723840345
PRT,2016-01-01 00:00:00.000,7.862513426423202
PRT,2017-01-01 00:00:00.000,8.010989010989011
PRT,2018-01-01 00:00:00.000,8.114663726571115
PRT,2019-01-01 00:00:00.000,8.073593073593074
PRT,2020-01-01 00:00:00.000,8.120218579234974
PRT,2021-01-01 00:00:00.000,8.120218579234974
PRY,2012-01-01 00:00:00.000,3.714285714285715
PRY,2013-01-01 00:00:00.000,3.813905930470348
PRY,2014-01-01 00:00:00.000,4.340021119324182
PRY,2015-01-01 00:00:00.000,4.4228694714131604
PRY,2016-01-01 00:00:00.000,4.683136412459722
PRY,2017-01-01 00:00:00.000,4.7142857142857135
PRY,2018-01-01 00:00:00.000,4.928335170893053
PRY,2019-01-01 00:00:00.000,5.0432900432900425
PRY,2020-01-01 00:00:00.000,5.213114754098362
PRY,2021-01-01 00:00:00.000,5.213114754098362
QAT,2012-01-01 00:00:00.000,6.969387755102041
QAT,2013-01-01 00:00:00.000,7.259713701431493
QAT,2014-01-01 00:00:00.000,7.117212249208025
QAT,2015-01-01 00:00:00.000,6.947141316073354
QAT,2016-01-01 00:00:00.000,6.949516648764771
QAT,2017-01-01 00:00:00.000,6.692307692307692
QAT,2018-01-01 00:00:00.000,6.835722160970231
QAT,2019-01-01 00:00:00.000,6.861471861471861
QAT,2020-01-01 00:00:00.000,6.907103825136613
QAT,2021-01-01 00:00:00.000,6.907103825136613
ROU,2012-01-01 00:00:00.000,5.448979591836735
ROU,2013-01-01 00:00:00.000,5.593047034764826
ROU,2014-01-01 00:00:00.000,5.755015839493136
ROU,2015-01-01 00:00:00.000,5.825242718446602
ROU,2016-01-01 00:00:00.000,6.100966702470463
ROU,2017-01-01 00:00:00.000,6.065934065934065
ROU,2018-01-01 00:00:00.000,6.207276736493936
ROU,2019-01-01 00:00:00.000,6.536796536796536
ROU,2020-01-01 00:00:00.000,6.721311475409838
ROU,2021-01-01 00:00:00.000,6.721311475409838
RUS,2012-01-01 00:00:00.000,3.989795918367347
RUS,2013-01-01 00:00:00.000,4.0184049079754605
RUS,2014-01-01 00:00:00.000,3.991552270327349
RUS,2015-01-01 00:00:00.000,3.764832793959008
RUS,2016-01-01 00:00:00.000,3.8990332975295394
RUS,2017-01-01 00:00:00.000,3.9999999999999996
RUS,2018-01-01 00:00:00.000,4.288864388092614
RUS,2019-01-01 00:00:00.000,4.35064935064935
RUS,2020-01-01 00:00:00.000,4.251366120218579
RUS,2021-01-01 00:00:00.000,4.251366120218579
RWA,2012-01-01 00:00:00.000,3.969387755102041
RWA,2013-01-01 00:00:00.000,4.110429447852761
RWA,2014-01-01 00:00:00.000,4.2449841605068634
RWA,2015-01-01 00:00:00.000,4.347357065803667
RWA,2016-01-01 00:00:00.000,4.360902255639099
RWA,2017-01-01 00:00:00.000,4.417582417582417
RWA,2018-01-01 00:00:00.000,4.5644983461962525
RWA,2019-01-01 00:00:00.000,4.588744588744588
RWA,2020-01-01 00:00:00.000,4.535519125683061
RWA,2021-01-01 00:00:00.000,4.535519125683061
SAU,2012-01-01 00:00:00.000,4.408163265306122
SAU,2013-01-01 00:00:00.000,4.519427402862986
SAU,2014-01-01 00:00:00.000,4.688489968321014
SAU,2015-01-01 00:00:00.000,4.498381877022654
SAU,2016-01-01 00:00:00.000,4.94092373791622
SAU,2017-01-01 00:00:00.000,5.197802197802197
SAU,2018-01-01 00:00:00.000,5.3142227122381485
SAU,2019-01-01 00:00:00.000,5.346320346320346
SAU,2020-01-01 00:00:00.000,5.3770491803278695
SAU,2021-01-01 00:00:00.000,5.3770491803278695
SDN,2012-01-01 00:00:00.000,1.3775510204081631
SDN,2013-01-01 00:00:00.000,1.3292433537832309
SDN,2014-01-01 00:00:00.000,1.2249208025343186
SDN,2015-01-01 00:00:00.000,1.1111111111111112
SDN,2016-01-01 00:00:00.000,0.9452201933404943
SDN,2017-01-01 00:00:00.000,1.1648351648351647
SDN,2018-01-01 00:00:00.000,1.5104740904079383
SDN,2019-01-01 00:00:00.000,1.753246753246753
SDN,2020-01-01 00:00:00.000,1.9125683060109289
SDN,2021-01-01 00:00:00.000,1.9125683060109289
SEN,2012-01-01 00:00:00.000,4.316326530612245
SEN,2013-01-01 00:00:00.000,4.41717791411043
SEN,2014-01-01 00:00:00.000,4.7624076029567055
SEN,2015-01-01 00:00:00.000,4.735706580366775
SEN,2016-01-01 00:00:00.000,4.822771213748658
SEN,2017-01-01 00:00:00.000,4.813186813186812
SEN,2018-01-01 00:00:00.000,4.9614112458654915
SEN,2019-01-01 00:00:00.000,5.194805194805195
SEN,2020-01-01 00:00:00.000,5.158469945355192
SEN,2021-01-01 00:00:00.000,5.158469945355192
SGP,2012-01-01 00:00:00.000,8.5
SGP,2013-01-01 00:00:00.000,8.609406952965234
SGP,2014-01-01 00:00:00.000,8.595564941921857
SGP,2015-01-01 00:00:00.000,8.576051779935275
SGP,2016-01-01 00:00:00.000,8.689581095596136
SGP,2017-01-01 00:00:00.000,8.747252747252746
SGP,2018-01-01 00:00:00.000,8.96361631753032
SGP,2019-01-01 00:00:00.000,8.917748917748916
SGP,2020-01-01 00:00:00.000,8.896174863387978
SGP,2021-01-01 00:00:00.000,8.896174863387978
SLB,2012-01-01 00:00:00.000,4.193877551020408
SLB,2013-01-01 00:00:00.000,4.212678936605317
SLB,2014-01-01 00:00:00.000,4.5089757127771914
SLB,2015-01-01 00:00:00.000,4.47680690399137
SLB,2016-01-01 00:00:00.000,4.618689581095597
SLB,2017-01-01 00:00:00.000,4.703296703296702
SLB,2018-01-01 00:00:00.000,4.851157662624036
SLB,2019-01-01 00:00:00.000,4.967532467532466
SLB,2020-01-01 00:00:00.000,5.103825136612022
SLB,2021-01-01 00:00:00.000,5.103825136612022
SLE,2012-01-01 00:00:00.000,3.275510204081633
SLE,2013-01-01 00:00:00.000,3.312883435582822
SLE,2014-01-01 00:00:00.000,3.3368532206969377
SLE,2015-01-01 00:00:00.000,3.290183387270766
SLE,2016-01-01 00:00:00.000,3.4693877551020416
SLE,2017-01-01 00:00:00.000,3.5934065934065926
SLE,2018-01-01 00:00:00.000,3.7816979051819186
SLE,2019-01-01 00:00:00.000,3.9177489177489178
SLE,2020-01-01 00:00:00.000,3.879781420765027
SLE,2021-01-01 00:00:00.000,3.879781420765027
