"iso3","year","gdp"
IRQ,2016-01-01 00:00:00.000,4305.20270154631
IRL,2016-01-01 00:00:00.000,62895.9111239282
ISR,2016-01-01 00:00:00.000,37690.4739511859
ITA,2016-01-01 00:00:00.000,30960.7315088902
JAM,2016-01-01 00:00:00.000,5022.70471701644
JPN,2016-01-01 00:00:00.000,39375.4731620781
JOR,2016-01-01 00:00:00.000,4003.40474862656
KAZ,2016-01-01 00:00:00.000,7714.84184376024
KEN,2016-01-01 00:00:00.000,1562.07614156101
KIR,2016-01-01 00:00:00.000,1506.24667899101
PRK,2016-01-01 00:00:00.000,
KOR,2016-01-01 00:00:00.000,29288.8704389833
KWT,2016-01-01 00:00:00.000,27029.9977808519
KGZ,2016-01-01 00:00:00.000,1120.66651300848
LAO,2016-01-01 00:00:00.000,2309.0490761946
LVA,2016-01-01 00:00:00.000,14331.7515885049
LBN,2016-01-01 00:00:00.000,8172.29947595953
LSO,2016-01-01 00:00:00.000,986.265986678849
LBR,2016-01-01 00:00:00.000,722.131226789418
LBY,2016-01-01 00:00:00.000,7944.82707552717
LIE,2016-01-01 00:00:00.000,165844.985381318
LTU,2016-01-01 00:00:00.000,15008.3132445526
LUX,2016-01-01 00:00:00.000,106899.293549552
MDG,2016-01-01 00:00:00.000,464.616153538796
MWI,2016-01-01 00:00:00.000,312.142797057288
MYS,2016-01-01 00:00:00.000,9555.65120152294
MDV,2016-01-01 00:00:00.000,9640.32400920804
MLI,2016-01-01 00:00:00.000,750.051828087565
MLT,2016-01-01 00:00:00.000,25624.4636404081
MHL,2016-01-01 00:00:00.000,4153.11717602268
MRT,2016-01-01 00:00:00.000,1579.19855406867
MUS,2016-01-01 00:00:00.000,9967.88173591323
MEX,2016-01-01 00:00:00.000,8875.06225558599
FSM,2016-01-01 00:00:00.000,3022.65362747328
MDA,2016-01-01 00:00:00.000,2879.3912909285
MCO,2016-01-01 00:00:00.000,174610.636971733
MNG,2016-01-01 00:00:00.000,3690.75671558111
MNE,2016-01-01 00:00:00.000,7033.60489868635
MAR,2016-01-01 00:00:00.000,3132.94458007813
MOZ,2016-01-01 00:00:00.000,430.993168816685
MMR,2016-01-01 00:00:00.000,1161.86177838933
NAM,2016-01-01 00:00:00.000,4614.88172099748
NRU,2016-01-01 00:00:00.000,8719.36652643846
NPL,2016-01-01 00:00:00.000,880.224488097816
NLD,2016-01-01 00:00:00.000,46039.1059284098
NZL,2016-01-01 00:00:00.000,40058.1961621466
NIC,2016-01-01 00:00:00.000,2079.44826647887
NER,2016-01-01 00:00:00.000,497.036133412676
NGA,2016-01-01 00:00:00.000,2144.77993839856
MKD,2016-01-01 00:00:00.000,5149.58907435906
NOR,2016-01-01 00:00:00.000,70460.5605323322
OMN,2016-01-01 00:00:00.000,17082.2061998982
PAK,2016-01-01 00:00:00.000,1468.82142077515
PLW,2016-01-01 00:00:00.000,16743.376740009
PAN,2016-01-01 00:00:00.000,14382.2323819969
PNG,2016-01-01 00:00:00.000,2332.69748030362
PRY,2016-01-01 00:00:00.000,5759.04219789251
PER,2016-01-01 00:00:00.000,6163.79102629697
PHL,2016-01-01 00:00:00.000,3038.1497339217
POL,2016-01-01 00:00:00.000,12378.75943742
PRT,2016-01-01 00:00:00.000,19991.9724878805
QAT,2016-01-01 00:00:00.000,58467.2355711087
ROU,2016-01-01 00:00:00.000,9404.34187358344
RUS,2016-01-01 00:00:00.000,8704.8984375
RWA,2016-01-01 00:00:00.000,728.434489970531
WSM,2016-01-01 00:00:00.000,4105.83446840571
SMR,2016-01-01 00:00:00.000,43399.4583004844
STP,2016-01-01 00:00:00.000,1688.37530288509
SAU,2016-01-01 00:00:00.000,19300.0500059245
SEN,2016-01-01 00:00:00.000,1290.75000394091
SRB,2016-01-01 00:00:00.000,5765.20076202711
SYC,2016-01-01 00:00:00.000,15740.1303244742
SLE,2016-01-01 00:00:00.000,490.370588795141
SGP,2016-01-01 00:00:00.000,56860.4132375207
SVK,2016-01-01 00:00:00.000,16563.4404971229
SVN,2016-01-01 00:00:00.000,21678.3594670629
SLB,2016-01-01 00:00:00.000,2196.27090329466
SOM,2016-01-01 00:00:00.000,387.186681561763
ZAF,2016-01-01 00:00:00.000,5735.06678717842
SSD,2016-01-01 00:00:00.000,
ESP,2016-01-01 00:00:00.000,26537.1594894542
LKA,2016-01-01 00:00:00.000,4150.93440819051
KNA,2016-01-01 00:00:00.000,21095.2540386708
LCA,2016-01-01 00:00:00.000,10574.3889059563
VCT,2016-01-01 00:00:00.000,7684.77920839594
SDN,2016-01-01 00:00:00.000,2614.30029296875
SUR,2016-01-01 00:00:00.000,5705.42696732652
SWE,2016-01-01 00:00:00.000,51965.1571531985
CHE,2016-01-01 00:00:00.000,82153.0745447889
SYR,2016-01-01 00:00:00.000,664.341672265103
TJK,2016-01-01 00:00:00.000,801.391283092365
TZA,2016-01-01 00:00:00.000,942.472961425781
THA,2016-01-01 00:00:00.000,5854.46108800162
TLS,2016-01-01 00:00:00.000,1347.92633571751
TGO,2016-01-01 00:00:00.000,787.280181567633
TON,2016-01-01 00:00:00.000,3978.35695433064
TTO,2016-01-01 00:00:00.000,15991.1087945367
TUN,2016-01-01 00:00:00.000,3796.16792006345
TUR,2016-01-01 00:00:00.000,10734.3799728439
TKM,2016-01-01 00:00:00.000,6163.25340597611
TUV,2016-01-01 00:00:00.000,3836.11292595787
UGA,2016-01-01 00:00:00.000,753.684408569709
UKR,2016-01-01 00:00:00.000,2187.73046875
ARE,2016-01-01 00:00:00.000,41054.5395699204
GBR,2016-01-01 00:00:00.000,41146.0773555246
USA,2016-01-01 00:00:00.000,57866.7449341091
URY,2016-01-01 00:00:00.000,16766.4252588402
UZB,2016-01-01 00:00:00.000,2704.67718798168
VUT,2016-01-01 00:00:00.000,2757.20330593386
VEN,2016-01-01 00:00:00.000,
VNM,2016-01-01 00:00:00.000,2760.71710527049
YEM,2016-01-01 00:00:00.000,1069.81712249613
ZMB,2016-01-01 00:00:00.000,1249.92314348406
ZWE,2016-01-01 00:00:00.000,1421.78778932994
AFG,2017-01-01 00:00:00.000,530.149830802984
ALB,2017-01-01 00:00:00.000,4531.0193737689
DZA,2017-01-01 00:00:00.000,4134.93671999429
AND,2017-01-01 00:00:00.000,40632.4843928243
AGO,2017-01-01 00:00:00.000,2283.21423255725
ATG,2017-01-01 00:00:00.000,16110.5562811025
ARG,2017-01-01 00:00:00.000,14613.041824658
ARM,2017-01-01 00:00:00.000,4041.99502080997
AUS,2017-01-01 00:00:00.000,53936.1402549903
AUT,2017-01-01 00:00:00.000,47429.1584564387
AZE,2017-01-01 00:00:00.000,4147.08971569171
BHS,2017-01-01 00:00:00.000,30969.8761966819
BHR,2017-01-01 00:00:00.000,24349.9098701325
BGD,2017-01-01 00:00:00.000,1815.6094264579
BRB,2017-01-01 00:00:00.000,17843.1979282703
BLR,2017-01-01 00:00:00.000,5785.67067254068
BEL,2017-01-01 00:00:00.000,44198.4823908691
BLZ,2017-01-01 00:00:00.000,6100.99468097883
BEN,2017-01-01 00:00:00.000,1095.27445905119
BTN,2017-01-01 00:00:00.000,3240.70476560368
BOL,2017-01-01 00:00:00.000,3280.00821346382
BIH,2017-01-01 00:00:00.000,5255.80705791233
BWA,2017-01-01 00:00:00.000,6705.35186204355
BRA,2017-01-01 00:00:00.000,9896.68478335903
BRN,2017-01-01 00:00:00.000,28186.8030267778
BGR,2017-01-01 00:00:00.000,8366.29322145748
BFA,2017-01-01 00:00:00.000,711.184604673297
BDI,2017-01-01 00:00:00.000,243.135809436375
CPV,2017-01-01 00:00:00.000,3132.62179827279
KHM,2017-01-01 00:00:00.000,1400.89926039107
CMR,2017-01-01 00:00:00.000,1479.86234930121
CAN,2017-01-01 00:00:00.000,45129.4292980922
CAF,2017-01-01 00:00:00.000,414.740286565386
TCD,2017-01-01 00:00:00.000,662.897530045018
CHL,2017-01-01 00:00:00.000,15045.5276791243
CHN,2017-01-01 00:00:00.000,8816.98690451883
COL,2017-01-01 00:00:00.000,6450.31958548124
COM,2017-01-01 00:00:00.000,1414.586566491
COD,2017-01-01 00:00:00.000,451.089098377617
COG,2017-01-01 00:00:00.000,2088.50011733964
CRI,2017-01-01 00:00:00.000,12118.1334111458
CIV,2017-01-01 00:00:00.000,2076.14799980549
HRV,2017-01-01 00:00:00.000,13655.8159387619
CUB,2017-01-01 00:00:00.000,8543.36096849045
CYP,2017-01-01 00:00:00.000,26697.171875
CZE,2017-01-01 00:00:00.000,20636.199952435
DNK,2017-01-01 00:00:00.000,57610.0981801135
DJI,2017-01-01 00:00:00.000,2655.73321960188
DMA,2017-01-01 00:00:00.000,7408.09130082314
DOM,2017-01-01 00:00:00.000,7513.49134309925
ECU,2017-01-01 00:00:00.000,6246.40425217932
EGY,2017-01-01 00:00:00.000,2315.89662651245
SLV,2017-01-01 00:00:00.000,3986.04901435439
GNQ,2017-01-01 00:00:00.000,8410.39725012272
ERI,2017-01-01 00:00:00.000,
EST,2017-01-01 00:00:00.000,20437.765376736
SWZ,2017-01-01 00:00:00.000,3824.04678338499
ETH,2017-01-01 00:00:00.000,755.751767671957
FJI,2017-01-01 00:00:00.000,5825.1292069741
FIN,2017-01-01 00:00:00.000,46412.1364777169
FRA,2017-01-01 00:00:00.000,38781.0494870836
GAB,2017-01-01 00:00:00.000,6975.69579258695
GMB,2017-01-01 00:00:00.000,632.001146190196
GEO,2017-01-01 00:00:00.000,4357.00093554628
DEU,2017-01-01 00:00:00.000,44652.5891722719
GHA,2017-01-01 00:00:00.000,1998.73797992081
GRC,2017-01-01 00:00:00.000,18582.0893411631
GRD,2017-01-01 00:00:00.000,9309.23066697663
GTM,2017-01-01 00:00:00.000,4454.04814983548
GIN,2017-01-01 00:00:00.000,843.464278862423
GNB,2017-01-01 00:00:00.000,718.2457991071
GUY,2017-01-01 00:00:00.000,6220.97856820609
HTI,2017-01-01 00:00:00.000,1384.0383724393
HND,2017-01-01 00:00:00.000,2403.30445120081
HUN,2017-01-01 00:00:00.000,14621.2395956755
ISL,2017-01-01 00:00:00.000,72010.1490316258
IND,2017-01-01 00:00:00.000,1957.968841235
IDN,2017-01-01 00:00:00.000,3839.78506857872
IRN,2017-01-01 00:00:00.000,5758.59071996595
IRQ,2017-01-01 00:00:00.000,4725.19357334032
IRL,2017-01-01 00:00:00.000,69970.9489145762
ISR,2017-01-01 00:00:00.000,41114.7817082553
ITA,2017-01-01 00:00:00.000,32406.7203150134
JAM,2017-01-01 00:00:00.000,5273.15074381723
JPN,2017-01-01 00:00:00.000,38834.0529341227
JOR,2017-01-01 00:00:00.000,4073.11640376315
KAZ,2017-01-01 00:00:00.000,9247.58133129626
KEN,2017-01-01 00:00:00.000,1675.97391639619
KIR,2017-01-01 00:00:00.000,1563.55045683718
PRK,2017-01-01 00:00:00.000,
KOR,2017-01-01 00:00:00.000,31616.8434004683
KWT,2017-01-01 00:00:00.000,29263.089648236
KGZ,2017-01-01 00:00:00.000,1242.76964282023
LAO,2017-01-01 00:00:00.000,2439.4633552251
LVA,2017-01-01 00:00:00.000,15695.1151541059
LBN,2017-01-01 00:00:00.000,8679.8974221128
LSO,2017-01-01 00:00:00.000,1062.71251234993
LBR,2017-01-01 00:00:00.000,706.892691974846
LBY,2017-01-01 00:00:00.000,10529.267435369
LIE,2017-01-01 00:00:00.000,170874.293821817
LTU,2017-01-01 00:00:00.000,16885.4073948373
LUX,2017-01-01 00:00:00.000,110193.213797228
MDG,2017-01-01 00:00:00.000,503.498058680237
MWI,2017-01-01 00:00:00.000,500.165547203323
MYS,2017-01-01 00:00:00.000,9979.80084103497
MDV,2017-01-01 00:00:00.000,10062.9831158963
MLI,2017-01-01 00:00:00.000,795.682733038008
MLT,2017-01-01 00:00:00.000,28823.5251162141
MHL,2017-01-01 00:00:00.000,4507.622862229
MRT,2017-01-01 00:00:00.000,1634.64360624694
MUS,2017-01-01 00:00:00.000,10844.0363275302
MEX,2017-01-01 00:00:00.000,9434.38648739127
FSM,2017-01-01 00:00:00.000,3320.3549760029
MDA,2017-01-01 00:00:00.000,3509.64733969975
MCO,2017-01-01 00:00:00.000,173612.864622391
MNG,2017-01-01 00:00:00.000,3708.24822282688
MNE,2017-01-01 00:00:00.000,7803.41113682269
MAR,2017-01-01 00:00:00.000,3288.50219726563
MOZ,2017-01-01 00:00:00.000,462.700136882846
MMR,2017-01-01 00:00:00.000,1175.20255722301
NAM,2017-01-01 00:00:00.000,5453.57062209566
NRU,2017-01-01 00:00:00.000,9361.3833433668
NPL,2017-01-01 00:00:00.000,1027.96548628326
NLD,2017-01-01 00:00:00.000,48675.2223350213
NZL,2017-01-01 00:00:00.000,42924.9955958449
NIC,2017-01-01 00:00:00.000,2127.28058532733
NER,2017-01-01 00:00:00.000,514.543312814178
NGA,2017-01-01 00:00:00.000,1941.87948520625
MKD,2017-01-01 00:00:00.000,5450.4928808666
NOR,2017-01-01 00:00:00.000,75496.7540581998
OMN,2017-01-01 00:00:00.000,17802.5751178049
PAK,2017-01-01 00:00:00.000,1567.64098625255
PLW,2017-01-01 00:00:00.000,16011.6611537815
PAN,2017-01-01 00:00:00.000,15185.9724813803
PNG,2017-01-01 00:00:00.000,2495.13138348767
PRY,2017-01-01 00:00:00.000,6136.0583014952
PER,2017-01-01 00:00:00.000,6676.28422114802
PHL,2017-01-01 00:00:00.000,3077.43564004791
POL,2017-01-01 00:00:00.000,13815.6217986247
PRT,2017-01-01 00:00:00.000,21490.429863104
QAT,2017-01-01 00:00:00.000,59407.6980498883
ROU,2017-01-01 00:00:00.000,10727.9496853377
RUS,2017-01-01 00:00:00.000,10720.3330078125
RWA,2017-01-01 00:00:00.000,756.547641107379
WSM,2017-01-01 00:00:00.000,4261.65378900332
SMR,2017-01-01 00:00:00.000,44885.7971428807
STP,2017-01-01 00:00:00.000,1805.52465051182
SAU,2017-01-01 00:00:00.000,20138.1463328409
SEN,2017-01-01 00:00:00.000,1385.19933288437
SRB,2017-01-01 00:00:00.000,6292.54362926707
SYC,2017-01-01 00:00:00.000,16416.7761942925
SLE,2017-01-01 00:00:00.000,484.446449798852
SGP,2017-01-01 00:00:00.000,61150.7271966595
SVK,2017-01-01 00:00:00.000,17585.197002257
SVN,2017-01-01 00:00:00.000,23514.0254604147
SLB,2017-01-01 00:00:00.000,2283.5761560497
SOM,2017-01-01 00:00:00.000,377.349071976258
ZAF,2017-01-01 00:00:00.000,6734.47515312493
SSD,2017-01-01 00:00:00.000,
ESP,2017-01-01 00:00:00.000,28185.3213671969
LKA,2017-01-01 00:00:00.000,4401.05607475074
KNA,2017-01-01 00:00:00.000,22160.4486143567
LCA,2017-01-01 00:00:00.000,11270.4716144957
VCT,2017-01-01 00:00:00.000,8030.58505738777
SDN,2017-01-01 00:00:00.000,3188.75
SUR,2017-01-01 00:00:00.000,6112.85117509336
SWE,2017-01-01 00:00:00.000,53791.5087298403
CHE,2017-01-01 00:00:00.000,82254.3769269767
SYR,2017-01-01 00:00:00.000,862.319063807846
TJK,2017-01-01 00:00:00.000,844.369364836616
TZA,2017-01-01 00:00:00.000,976.212219238281
THA,2017-01-01 00:00:00.000,6436.79174605157
TLS,2017-01-01 00:00:00.000,1283.52585046874
TGO,2017-01-01 00:00:00.000,814.41990710498
TON,2017-01-01 00:00:00.000,4367.30204420454
TTO,2017-01-01 00:00:00.000,16094.6667814968
TUN,2017-01-01 00:00:00.000,3569.75572524285
TUR,2017-01-01 00:00:00.000,10464.1013990681
TKM,2017-01-01 00:00:00.000,6354.53282979422
TUV,2017-01-01 00:00:00.000,4175.99352406743
UGA,2017-01-01 00:00:00.000,766.177605762572
UKR,2017-01-01 00:00:00.000,2638.326171875
ARE,2017-01-01 00:00:00.000,43063.9674770763
GBR,2017-01-01 00:00:00.000,40621.334478632
USA,2017-01-01 00:00:00.000,59907.754260885
URY,2017-01-01 00:00:00.000,18769.787523012
UZB,2017-01-01 00:00:00.000,1916.76464246779
VUT,2017-01-01 00:00:00.000,3032.19795770056
VEN,2017-01-01 00:00:00.000,
VNM,2017-01-01 00:00:00.000,2992.07174150097
YEM,2017-01-01 00:00:00.000,893.716572852695
ZMB,2017-01-01 00:00:00.000,1495.75213841021
ZWE,2017-01-01 00:00:00.000,1192.10701204487
AFG,2018-01-01 00:00:00.000,502.056770622973
ALB,2018-01-01 00:00:00.000,5287.66369446913
DZA,2018-01-01 00:00:00.000,4171.79501086373
AND,2018-01-01 00:00:00.000,42903.4435794631
AGO,2018-01-01 00:00:00.000,2487.50099555267
ATG,2018-01-01 00:00:00.000,17527.1696291931
ARG,2018-01-01 00:00:00.000,11795.1593866287
ARM,2018-01-01 00:00:00.000,4391.92369729686
AUS,2018-01-01 00:00:00.000,57207.8715094806
AUT,2018-01-01 00:00:00.000,51466.5565633634
AZE,2018-01-01 00:00:00.000,4739.84171028393
BHS,2018-01-01 00:00:00.000,31738.2671569969
BHR,2018-01-01 00:00:00.000,25415.8466249472
BGD,2018-01-01 00:00:00.000,1963.41185467584
BRB,2018-01-01 00:00:00.000,18224.8905923744
BLR,2018-01-01 00:00:00.000,6360.06247301284
BEL,2018-01-01 00:00:00.000,47544.9811472757
BLZ,2018-01-01 00:00:00.000,6059.16255306675
BEN,2018-01-01 00:00:00.000,1194.43821427144
BTN,2018-01-01 00:00:00.000,3210.70626919782
BOL,2018-01-01 00:00:00.000,3471.00695064499
BIH,2018-01-01 00:00:00.000,5936.10150173874
BWA,2018-01-01 00:00:00.000,6947.80081217637
BRA,2018-01-01 00:00:00.000,9121.08340257783
BRN,2018-01-01 00:00:00.000,31241.4539554095
BGR,2018-01-01 00:00:00.000,9446.71709419731
BFA,2018-01-01 00:00:00.000,779.202709700092
BDI,2018-01-01 00:00:00.000,231.446476548394
CPV,2018-01-01 00:00:00.000,3442.74200302219
KHM,2018-01-01 00:00:00.000,1533.31598466695
CMR,2018-01-01 00:00:00.000,1594.05998970315
CAN,2018-01-01 00:00:00.000,46548.6384108296
CAF,2018-01-01 00:00:00.000,435.932263645028
TCD,2018-01-01 00:00:00.000,720.265046964353
CHL,2018-01-01 00:00:00.000,15795.7084630954
CHN,2018-01-01 00:00:00.000,9905.34200388822
COL,2018-01-01 00:00:00.000,6782.03792033195
COM,2018-01-01 00:00:00.000,1531.33797185868
COD,2018-01-01 00:00:00.000,546.212593877879
COG,2018-01-01 00:00:00.000,2512.38397871635
CRI,2018-01-01 00:00:00.000,12383.1499737386
CIV,2018-01-01 00:00:00.000,2275.4959502948
HRV,2018-01-01 00:00:00.000,15244.4310483476
CUB,2018-01-01 00:00:00.000,8831.90722233737
CYP,2018-01-01 00:00:00.000,29418.935546875
CZE,2018-01-01 00:00:00.000,23424.4804601855
DNK,2018-01-01 00:00:00.000,61591.9288698958
DJI,2018-01-01 00:00:00.000,2755.83829341814
DMA,2018-01-01 00:00:00.000,7833.19501250117
DOM,2018-01-01 00:00:00.000,7947.15820732109
ECU,2018-01-01 00:00:00.000,6321.34940071717
EGY,2018-01-01 00:00:00.000,2407.08654343598
SLV,2018-01-01 00:00:00.000,4145.86235103186
GNQ,2018-01-01 00:00:00.000,8719.18621660567
ERI,2018-01-01 00:00:00.000,
EST,2018-01-01 00:00:00.000,23165.8494786437
SWZ,2018-01-01 00:00:00.000,4020.27305022394
ETH,2018-01-01 00:00:00.000,758.299059582623
FJI,2018-01-01 00:00:00.000,6073.33638842434
FIN,2018-01-01 00:00:00.000,49987.6261584968
FRA,2018-01-01 00:00:00.000,41557.8548588876
GAB,2018-01-01 00:00:00.000,7694.90604516325
GMB,2018-01-01 00:00:00.000,683.324363124911
GEO,2018-01-01 00:00:00.000,4722.0424231414
DEU,2018-01-01 00:00:00.000,47939.2782884504
GHA,2018-01-01 00:00:00.000,2180.04157022729
GRC,2018-01-01 00:00:00.000,19756.990456255
GRD,2018-01-01 00:00:00.000,9574.27987254478
GTM,2018-01-01 00:00:00.000,4485.73125489372
GIN,2018-01-01 00:00:00.000,944.417266210548
GNB,2018-01-01 00:00:00.000,781.644309083979
GUY,2018-01-01 00:00:00.000,6094.90885870963
HTI,2018-01-01 00:00:00.000,1494.2249622283
HND,2018-01-01 00:00:00.000,2457.68892139081
HUN,2018-01-01 00:00:00.000,16425.1012999059
ISL,2018-01-01 00:00:00.000,74461.479998678
IND,2018-01-01 00:00:00.000,1974.37778792366
IDN,2018-01-01 00:00:00.000,3902.6616681577
IRN,2018-01-01 00:00:00.000,3873.99534020792
IRQ,2018-01-01 00:00:00.000,5601.46706102705
IRL,2018-01-01 00:00:00.000,79250.3878517684
ISR,2018-01-01 00:00:00.000,42406.8454263606
ITA,2018-01-01 00:00:00.000,34622.1696664741
JAM,2018-01-01 00:00:00.000,5594.49393466948
JPN,2018-01-01 00:00:00.000,39727.1165995928
JOR,2018-01-01 00:00:00.000,4146.40729580484
KAZ,2018-01-01 00:00:00.000,9812.62637077396
KEN,2018-01-01 00:00:00.000,1845.78294001398
KIR,2018-01-01 00:00:00.000,1605.01364964695
PRK,2018-01-01 00:00:00.000,
KOR,2018-01-01 00:00:00.000,33436.9230646064
KWT,2018-01-01 00:00:00.000,32007.5235352632
KGZ,2018-01-01 00:00:00.000,1308.14016549619
LAO,2018-01-01 00:00:00.000,2553.36186646266
LVA,2018-01-01 00:00:00.000,17865.0310947642
LBN,2018-01-01 00:00:00.000,9225.84515488016
LSO,2018-01-01 00:00:00.000,1161.72710028722
LBR,2018-01-01 00:00:00.000,700.037039377706
LBY,2018-01-01 00:00:00.000,11838.0096159565
LIE,2018-01-01 00:00:00.000,175283.631807644
LTU,2018-01-01 00:00:00.000,19186.359591641
LUX,2018-01-01 00:00:00.000,116786.511654677
MDG,2018-01-01 00:00:00.000,512.543984587107
MWI,2018-01-01 00:00:00.000,537.932204050438
MYS,2018-01-01 00:00:00.000,11074.0640947671
MDV,2018-01-01 00:00:00.000,10823.636693042
MLI,2018-01-01 00:00:00.000,856.356531797333
MLT,2018-01-01 00:00:00.000,31567.9422383122
MHL,2018-01-01 00:00:00.000,4769.19045858792
MRT,2018-01-01 00:00:00.000,1749.95423645373
MUS,2018-01-01 00:00:00.000,11645.9819750468
MEX,2018-01-01 00:00:00.000,9857.02882925559
FSM,2018-01-01 00:00:00.000,3623.32933678299
MDA,2018-01-01 00:00:00.000,4232.20688845801
MCO,2018-01-01 00:00:00.000,194280.82214105
MNG,2018-01-01 00:00:00.000,4165.02273851435
MNE,2018-01-01 00:00:00.000,8850.09273291116
MAR,2018-01-01 00:00:00.000,3492.67333984375
MOZ,2018-01-01 00:00:00.000,504.53588998541
MMR,2018-01-01 00:00:00.000,1274.91565681381
NAM,2018-01-01 00:00:00.000,5687.3990933188
NRU,2018-01-01 00:00:00.000,10400.9890716548
NPL,2018-01-01 00:00:00.000,1161.53437379778
NLD,2018-01-01 00:00:00.000,53044.5324352253
NZL,2018-01-01 00:00:00.000,43250.440973659
NIC,2018-01-01 00:00:00.000,1981.85912037433
NER,2018-01-01 00:00:00.000,567.330806700397
NGA,2018-01-01 00:00:00.000,2125.83428239448
MKD,2018-01-01 00:00:00.000,6108.74010831698
NOR,2018-01-01 00:00:00.000,82267.809316159
OMN,2018-01-01 00:00:00.000,19887.5743113149
PAK,2018-01-01 00:00:00.000,1620.74285658945
PLW,2018-01-01 00:00:00.000,15948.275862069
PAN,2018-01-01 00:00:00.000,15588.337328687
PNG,2018-01-01 00:00:00.000,2584.29876909847
PRY,2018-01-01 00:00:00.000,6242.96145417898
PER,2018-01-01 00:00:00.000,6912.11029696274
PHL,2018-01-01 00:00:00.000,3194.67452128933
POL,2018-01-01 00:00:00.000,15504.5804848188
PRT,2018-01-01 00:00:00.000,23562.5545228191
QAT,2018-01-01 00:00:00.000,66264.081168209
ROU,2018-01-01 00:00:00.000,12494.4774670309
RUS,2018-01-01 00:00:00.000,11287.3603515625
RWA,2018-01-01 00:00:00.000,769.437310706602
WSM,2018-01-01 00:00:00.000,4188.98853207466
SMR,2018-01-01 00:00:00.000,48462.960315443
STP,2018-01-01 00:00:00.000,1950.62935180937
SAU,2018-01-01 00:00:00.000,23318.7381671416
SEN,2018-01-01 00:00:00.000,1484.2396733777
SRB,2018-01-01 00:00:00.000,7252.40185773992
SYC,2018-01-01 00:00:00.000,16910.6881816609
SLE,2018-01-01 00:00:00.000,519.650015592018
SGP,2018-01-01 00:00:00.000,66859.3383447804
SVK,2018-01-01 00:00:00.000,19486.3936845505
SVN,2018-01-01 00:00:00.000,26123.7471277911
SLB,2018-01-01 00:00:00.000,2450.48442847981
SOM,2018-01-01 00:00:00.000,379.986002695329
ZAF,2018-01-01 00:00:00.000,7048.52221139611
SSD,2018-01-01 00:00:00.000,
ESP,2018-01-01 00:00:00.000,30379.7211126422
LKA,2018-01-01 00:00:00.000,4360.58363413213
KNA,2018-01-01 00:00:00.000,22547.9179898057
LCA,2018-01-01 00:00:00.000,11563.837467004
VCT,2018-01-01 00:00:00.000,8399.69401112437
SDN,2018-01-01 00:00:00.000,769.869140625
SUR,2018-01-01 00:00:00.000,6730.84688296393
SWE,2018-01-01 00:00:00.000,54589.0603860606
CHE,2018-01-01 00:00:00.000,85217.3691512274
SYR,2018-01-01 00:00:00.000,1104.39244843571
TJK,2018-01-01 00:00:00.000,850.668507459992
TZA,2018-01-01 00:00:00.000,1010.93762207031
THA,2018-01-01 00:00:00.000,7124.56454354255
TLS,2018-01-01 00:00:00.000,1239.36612167153
TGO,2018-01-01 00:00:00.000,883.867832307256
TON,2018-01-01 00:00:00.000,4649.5793900131
TTO,2018-01-01 00:00:00.000,16164.1613326627
TUN,2018-01-01 00:00:00.000,3577.12441191204
TUR,2018-01-01 00:00:00.000,9400.77821401543
TKM,2018-01-01 00:00:00.000,6721.34954037245
TUV,2018-01-01 00:00:00.000,4401.13120074687
UGA,2018-01-01 00:00:00.000,793.128081123392
UKR,2018-01-01 00:00:00.000,3096.56176757813
ARE,2018-01-01 00:00:00.000,46722.2687183733
GBR,2018-01-01 00:00:00.000,43306.3083049317
USA,2018-01-01 00:00:00.000,62823.309438197
URY,2018-01-01 00:00:00.000,18825.2838068916
UZB,2018-01-01 00:00:00.000,1597.0683366109
VUT,2018-01-01 00:00:00.000,3076.8353148388
VEN,2018-01-01 00:00:00.000,
VNM,2018-01-01 00:00:00.000,3267.22500852051
YEM,2018-01-01 00:00:00.000,701.714877767947
ZMB,2018-01-01 00:00:00.000,1475.20453821416
ZWE,2018-01-01 00:00:00.000,2269.17701232332
AFG,2019-01-01 00:00:00.000,500.522664145294
ALB,2019-01-01 00:00:00.000,5396.21586434732
DZA,2019-01-01 00:00:00.000,4022.15018374716
AND,2019-01-01 00:00:00.000,41327.5020305489
AGO,2019-01-01 00:00:00.000,2142.23875712854
ATG,2019-01-01 00:00:00.000,18319.4560540762
ARG,2019-01-01 00:00:00.000,9963.6725062053
ARM,2019-01-01 00:00:00.000,4828.50517771789
AUS,2019-01-01 00:00:00.000,54941.4341793948
AUT,2019-01-01 00:00:00.000,50070.4033482901
AZE,2019-01-01 00:00:00.000,4805.75371765917
BHS,2019-01-01 00:00:00.000,32610.4850490784
BHR,2019-01-01 00:00:00.000,25869.1129129041
BGD,2019-01-01 00:00:00.000,2122.07885124799
BRB,2019-01-01 00:00:00.000,19002.9623813263
BLR,2019-01-01 00:00:00.000,6837.71782606351
BEL,2019-01-01 00:00:00.000,46638.6813054855
BLZ,2019-01-01 00:00:00.000,6210.56554311929
BEN,2019-01-01 00:00:00.000,1170.96553298099
BTN,2019-01-01 00:00:00.000,3303.96421053812
BOL,2019-01-01 00:00:00.000,3472.38083075685
BIH,2019-01-01 00:00:00.000,6011.37067052755
BWA,2019-01-01 00:00:00.000,6679.16767381458
BRA,2019-01-01 00:00:00.000,8845.25911841876
BRN,2019-01-01 00:00:00.000,30748.7374865551
